wallet,sRGKAmount,RGKAmount,warmupValue,MIMBONDvalue,MIMRGKBONDvalue,USDCvalue,OLDMIMBONDvalue,OLDMIMRGKBONDvalue,PrivatePresaleValue,PublicPresaleValue,total
0x596a5Dd67c433d3644Da5E2313cF840843e2c355,0,0,1.524895052,0,0,0,0,0,0,0,1.524895052
0x703CC5f0105De4527A5C04F4B38eaa6722eC3764,3.066868929,0.000027245,0,0,0,0,0,0,0,0,3.066896174
0x5193b4eBe7eAC95AF07A6368e937aa5cAF55eD7f,0,0,0,0,0,0,0,0,0,0,0
0x53DF6a46b71427D254Ac61AF9adaf5a1B22a4253,68.884999152,0.000048816,0,0,0,0,0,0,0,0,68.88504796800001
0xf5ED50b03949D92A681426c4De503Cff5DFe80a2,0,0,0,0,0,0,0,0,0,0,0
0x73729767bAe0525F07904468848A717f7CB0b423,10.829347195,0.000026414,49.4527,0,0,0,0,0,0,0,60.282073609
0xD45Cd3abF30A5565D9DC1cFe473a280ed7879B04,25.702411092,0.000033285,0,0,0,0,0,0,0,0,25.702444377
0x4c5Bd605E64C5BE9fA56ce26924b41fb0353F75C,0,0,0,0,0,0,0,0,0,0,0
0xec9aE8aE9351095053d718c2Cfffc05879Be54Ee,0,0.00400845,13.815549177,0,0,0,0,0,0,0,13.819557627
0x89b0b6ABa4C8a5ec2da8E6E565e5D37022069e2E,0,0.000099011,11.004557637,0,0,0,0,0,0,0,11.004656648
0x25bFfbCb7BD7D5F622558c1e2771AF8523c6E4d1,205.959340333,0.000077938,0,0,0,0,0,0,0,0,205.959418271
0xb3009E75D19DA1Bfb5cDf60311a2316BB4884609,10.259036445,0.000006234,0,0,0,0,0,0,0,0,10.259042679
0x3413b331E6D5D7ADeb7F4a74FDd74Cee7aE31599,7.794043593,0.00004216,0,0,0,0,0,0,0,0,7.794085752999999
0x2b615A2a8F2e028557006d78Cc9BAc003a29D370,4.628513953,0.000047412,0,0,0,0,0,0,0,0,4.6285613649999995
0x7ae03bB18EC91dBA5b77BB61c40FDf564aC5B5c7,0,0.000069945,53.892639565,0,0,0,0,0,0,0,53.89270951
0xb2c93F0027e16F2eEC04Fa4B0eba8D5ff8dD2943,0,0,0,0,0,0,0,0,0,0,0
0x2508fDbF5D288e0d9Cf0daad87f64EF8C30836F1,0,0.000034622,63.082011029,0,0,0,0,0,0,0,63.082045651
0x4209eAEc0ea1fd4B108C51E96BDfa95Ab1072f9D,0,0.000055396,0.662109431,0,0,0,0,0,0,0,0.662164827
0xB5aBFf3eDDC2a41bba35cf3B22161FFf1861726f,5.841872946,0.0000845,0,0,0,0,0,0,0,0,5.841957445999999
0xAFC74f3e6D26Df0316A12e1329cFDda061e6Cc68,21.860438006,7.9e-8,0,0,0,0,0,0,0,0,21.860438085
0xF05a0D45f4C2BDc16b130F339B0149bC646912A4,0,0.000053068,76.326737306,0,0,0,0,0,0,0,76.326790374
0x212AfA5C192d3E5A77a6537469B924fED6E16ab2,0,0,0,0,0,0,0,0,0,0,0
0xE415eEcD1A3308261feAA911a21F9a901254324D,0,0.000037448,1.104786465,0,0,0,0,0,0,0,1.1048239130000002
0xA4fD4eFc24FaF0BCE6F8A6E94D5737b50CB22Aa8,2.306098788,0.000041206,0,0,0,0,0,0,0,0,2.306139994
0x48b42B14412DEa980AB1c59b31CBD445262E0176,0,11.053532273,0,0,0,0,0,0,0,0,11.053532273
0x6ED0b4ed063D79908aa1fCf42235d0C374198d99,0,0,0,0,0,0,0,0,0,0,0
0x9Cd18468c81e72E51140a641dF132f690355f446,12.199160421,0,0,0,0,0,0,0,0,0,12.199160421
0x07d17A86767E5C3da77169e059B086c46B0A6EC8,30.497901053,0,0,0,0,0,0,0,0,0,30.497901053
0x7666D0C342343cF9d74034d58dE9746A0a34D5D1,0,0.000080106,0.924086401,0,0,0,0,0,0,0,0.9241665069999999
0x99D113BC3aCc106e9A68645E196DD93A7B3f575C,0.01524895,0,0,0,0,0,0,0,0,0,0.01524895
0x094A7b767A5fF0D772A187Bdf24C0a61227E9fe8,66.241136109,0.000072704,0,0,0,0,0,0,0,0,66.241208813
0x0c97B0f7DaE57857A85bACa4a6198Fe81ea1EC44,0,0,0,0,0,0,0,0,0,0,0
0xcb2fFA2552bF5bd93bedFC5e33a8d87633F0f834,3.049790105,0,0,0,0,0,0,0,0,0,3.049790105
0x9aD6408F531B773DcCB68615d72fa33C96010923,5.643636589,0.000028629,0,0,0,0,0,0,0,0,5.643665218
0xc841955F0D4f80Ac91Ec2Ae34BF3B0024458A1aA,0,39.723913897,0,0,0,0,0,0,0,0,39.723913897
0x1Af7bDE482d2B8bf3c537471207dF6d286929E74,0,0,0,0,0,0,0,0,0,0,0
0xEc59B8c5C8E890EE1b3CA797889D97004D78A1b2,0,0,0,0,0,0,0,0,0,0,0
0xE4736CbdB0c5399267F69040a3056A13bC9e3A1D,0,0,0,0,0,0,0,0,0,0,0
0x80C1AA13DC4EBF5c120E99ea09c2Bed4afDa74cD,0,0,1.524895052,0,0,0,0,0,0,0,1.524895052
0x399d447a2bA7E9b44a0884773208454A4a8014b3,0,0.000003849,3.301397789,0,0,0,0,0,0,0,3.301401638
0x27f87DA32dcf748b41b867D9EF950E0208970146,0,0,0,0,0,0,0,0,0,0,0
0x2F0C3d6d7095C993974C321f62980EEb2EE0AE7d,0,0.00000398,9.708396842,0,0,0,0,0,0,0,9.708400822000002
0x825282E368D09EE7c119031eF883BE508c7c3670,0,0,0,0,0,0,0,0,0,0,0
0xDa005db30D831C01aE88cD7cC2523d33544c3431,0,0.000050801,6.424535346,0,0,0,0,0,0,0,6.424586147
0xa48EaA414b1F1505CB72da55C59980e46e1CeF9C,6.155391369,0.000018573,0,0,0,0,0,0,0,0,6.155409942
0x3416E988781255B1456D52bA80d7F1c84E63042F,182.265825983,0.00009219,0,0,0,0,0,0,0,0,182.26591817300002
0x044E65D235335885b74249991a6Fe731a183786d,12.942089291,0.000084664,0,0,0,0,0,0,0,0,12.942173955
0xcf45DE071cD9e3c4d631D731FF846d5cBd6b91df,13.007354799,0.000054825,0,0,0,0,0,0,0,0,13.007409624
0xcF5991931756f95f158c4a64cb42E0676CA89F51,0,0,3.049790105,0,0,0,0,0,0,0,3.049790105
0x44f69D4B7C35867D5AB71cD3a9007e83F1B09774,5.260887931,0.047602828,0,0,0,0,0,0,0,0,5.308490759
0x183753d237F499D86D3f9aC009fc942157EFe15B,0,0.000039257,1.559815149,0,0,0,0,0,0,0,1.5598544060000001
0x70Bdb5F7a82D49Be6519A35324989369B60e2804,0,0.000034396,6.21364236,0,0,0,0,0,0,0,6.213676756
0x6CA08bc27AF7202002CDBc3a39733CFCe2ecD056,0,0.000075406,100.974051997,0,0,0,0,0,0,0,100.974127403
0xf1F0345fB66f7b09345D0b1471eD17251E455FD7,0,0,0,0,0,0,0,0,0,0,0
0x73DdA91b2bB6aaDE9ef492751af6c801756300c0,0,0,0,0,0,0,0,0,0,0,0
0x05731Ce759F73E3B85212FDeC89cdc22f9bfF7D9,0,0,0,0,0,0,0,0,0,0,0
0xe5FE47a007Ab7D9F78dAa893ACf6F69FaE4d9f0A,0,0.000093437,2.449438923,0,0,0,0,0,0,0,2.44953236
0xdc3594961c5F49200cA76851960e57928046eCcB,0,0.000087727,9.688268227,0,0,0,0,0,0,0,9.688355954
0x4828Dd409Ee01B77Ad2AB61dFf44aa25d807d8bc,4.574685158,0,0,0,0,0,0,0,0,0,4.574685158
0x230703F7Ec1fFc010b5bEA45418CBC983da638ac,0,0,0,0,0,0,0,0,0,0,0
0x00Df54244b89346c5bd33Ecf96F80777B5CaC237,0,0,0,0,0,0,0,0,0,0,0
0x1B7753Bc558FF5Ada28265C68e7460DCA3602Bc2,24.908093259,0.000097423,0,0,0,0,0,0,0,0,24.908190682
0x6A9D63cBb02B6A7D5d09ce11D0a4b981Bb1A221d,12.208004812,0.000017482,0,0,0,0,0,0,0,0,12.208022294000001
0xffC4789e1ACd935AC03fA616f56b99aF23C22175,0,0,0,0,0,0,0,0,0,0,0
0x6Dc8fb65D1CdE31712B19337a4bdA96376CB53AA,0,0.000028064,27.177379435,0,0,0,0,0,0,0,27.177407498999997
0xe510E2B067D2Cad79a8BC3CBA560C118d65285ac,0,0,0,0,0,0,0,0,0,0,0
0x1739c6b91dFdf7C298A9dE07D7BE5C48eB172F44,0,0,0.762447526,0,0,0,0,0,0,0,0.762447526
0xf3b2458B4Ac68Ebd355fcdDA27676ad0Ba71F8fE,131.919280966,0.000064302,0,0,0,0,0,0,0,0,131.919345268
0xd758473404790f28bEA40c88D0fe8d91113D39c0,60.830198504,0.000097944,0,0,0,0,0,0,0,0,60.830296448
0x6bc1770b228cD185327B3D089a5421ca58E17950,0,0.000039895,15.911669916,0,0,0,0,0,0,0,15.911709811
0xFF692B9ff3e5780c5B751581A8DF646C4f2EDE13,110.010351296,0.000037888,0,0,0,0,0,0,0,0,110.01038918399999
0xB0116Cf55d1FA50A62624F3B62B1AECBBA2e6D8f,0,0.000054558,228.725077388,0,0,0,0,0,0,0,228.72513194599998
0xF6f073F4a08A1F57159caA1a9E18c83013600B49,0,0,8.767111536,0,0,0,0,0,0,0,8.767111536
0x35872c99feDe3c60452614715173113a58e891ee,15.706724021,0.000096868,0,0,0,0,0,0,0,0,15.706820889
0xD7403CEFdf7C08A05b1C95beaf593f3FEd403e6b,0,0,0,0,0,0,0,0,0,0,0
0x872fC58bC282305a39C1751916cE183EeD7F6c4f,0,0.000008597,1.347397268,0,0,0,0,0,0,0,1.347405865
0x798A51962469f05Fd1c93F47DafF651Cbf5b32EE,260.98487333,0.000050685,0,0,0,0,0,0,0,0,260.98492401500005
0xB35308e175C266F8D1BC01F2baA25C89d3B7c801,6.043921541,0.000091913,0,0,0,0,0,0,0,0,6.044013454
0x951F2454eED566BC526C454008f430642dd2DB96,14.988345962,0.000004819,8.6326,0,0,0,0,0,0,0,23.620950781
0x12c9dC9F02F040bF0df9718d1356Ec1C42f292FB,7.624475263,0,0,0,0,0,0,0,0,0,7.624475263
0xA8414551DDF3551086FF89bD0C9D6B230298D81B,0,0.000031137,68.913076881,0,0,0,0,0,0,0,68.91310801799999
0x183c58F411d40b7685386ADad2e5c9ABbFAf2a37,0,0.000097569,7.999318231,0,0,0,0,0,0,0,7.9994158
0xc2Fcb924E97724266B4ac59F397BE4Ed249E5999,0,0.000079302,13.747386368,0,0,0,0,0,0,0,13.74746567
0x93c01b8521dBd92cEb262EDAFE6d607805a7e0f7,0,0.000006023,6.688799659,0,0,0,0,0,0,0,6.688805682
0xF0bddD2BD73436133533705AFC851240b049b917,0,0.000096397,0.840674642,0,0,0,0,0,0,0,0.8407710389999999
0xa0286f945535D39Ab03B35Fe4217454a69e45e09,0,0,0.472717466,0,0,0,0,0,0,0,0.472717466
0xd0C91884eEdda2Bf6506430F0BA4ECd8c8f95C50,0,0.000003377,547.274768125,0,0,0,0,0,0,0,547.274771502
0x1D344605b47cb5c69329128272149923C419c32f,0,0,0,0,0,0,0,0,0,0,0
0x41C6b9737CCfD91e3E5aa131efCd4aDc9875EE75,0,0.000077552,14.559088005,0,0,0,0,0,0,0,14.559165557
0x8E37fc9751A48A0Dd59eD544370B6dEce1915Fb3,30.980835316,0.000095712,0,0,0,0,0,0,0,0,30.980931028
0x4c916D117fC01F0a27cbFdCD5d9518591826E533,0,0.000099543,36.934940539,0,0,0,0,0,0,0,36.935040082
0x29751c9ebd4Fd2AbaE5aE29eec7344ad459811e6,0,0.000053247,84.043675891,0,0,0,0,0,0,0,84.043729138
0x1cA051Ec5d913Dd50828C82377e568C084e8664E,131.451138184,0.000044504,0,0,0,0,0,0,0,0,131.451182688
0xB16Ff630DA35144fC49C5055CCfD9BfEC1EDB0b8,0,0.000006071,36.242384675,0,0,0,0,0,0,0,36.242390746
0x529D441b0b30c7f2859Dd8235eb7fc64e1156360,0,0.000007347,1.358224023,0,0,0,0,0,0,0,1.35823137
0x1CC67300292756B655f503cBa923A734e345aCD2,0,0.000023906,148.311580173,0,0,0,0,0,0,0,148.311604079
0xfDe3A5bD2e5aa349C11A1518f8136aE72b3FE380,37.337665323,0.000094765,0,0,0,0,0,0,0,0,37.337760088
0x0DCba3E0d1E4e1870d0B69ACbA2cEEF96cd0b0E8,0,0.000095825,5.942058551,0,0,0,0,0,0,0,5.9421543759999995
0x05785a0a435C575E016233b2436332B16A4f7199,0,0,1.524895052,0,0,0,0,0,0,0,1.524895052
0xBfCC436B573014Cbff4b6Fae7573B2371eE424ee,0,0,0.762447526,0,0,0,0,0,0,0,0.762447526
0xeE32912b2C9A9CC1A555191987E0383d988547d7,0,0.000094227,0.406079552,0,0,0,0,0,0,0,0.406173779
0x0E1ba8Fc47337872c819249C4171a0AAaD6213e8,59.497592718,0.000044742,0,0,0,0,0,0,0,0,59.49763746
0x28C052F0c359aF88D8e106608ecF08D7788cda93,0,0.000023111,9.315278897,0,0,0,0,0,0,0,9.315302008000002
0x30453FEF9383b8274E12BE08d7b733afb10CDe8d,0,0,3.049790105,0,0,0,0,0,0,0,3.049790105
0x5B4841b91d6a165d8692a04EF6dA5f18582a375a,0,0.000005292,0.15081212,0,0,0,0,0,0,0,0.15081741199999998
0x07FD252116f41CE0DC8df30DE4b10d2e69B14ADA,0,0,0,0,0,0,0,0,0,0,0
0x59329e492B7D577880A0B657FDCfBa50c6DC5496,14.731096166,0.000007857,0,0,0,0,0,0,0,0,14.731104023
0x203e3079ae825c88005Be6e8AA221E866524B4Dc,22.126379704,0.000031458,0,0,0,0,0,0,0,0,22.126411162
0x52b28F1F164dE56f6d14689d527f1943eD2a727D,0,0.000030592,76.592428706,0,0,0,0,0,0,0,76.59245929800001
0x21e9381b7CFb4C091b1EB756766CA876CA1302E3,34.581570004,0.000027921,0,0,0,0,0,0,0,0,34.581597925
0x3bCd470B9999b82671901e7075D4AAcD86F5863b,0,0.000041205,9.834200684,0,0,0,0,0,0,0,9.834241889000001
0xa3054d7E03e5c5C77fabB10524bF5239bAF57A6B,0,0,30.497901053,0,0,0,0,0,0,0,30.497901053
0xd8Dc5259ab23f1197cC70a215231BEe57d383e61,0,0.000049026,8.65789664,0,0,0,0,0,0,0,8.657945666
0x130D0BD1AF084fc20e55FA28FF0EFe8aA79cB73D,0,0.000017283,7.511785519,0,0,0,0,0,0,0,7.511802802
0xA24c22c6F5faC1B61f8708C62bC90c28eB543af8,0,0.000079278,1.878213236,0,0,0,0,0,0,0,1.878292514
0x2e86ECC07cb4ce47993B968537eB8eC27e604Fca,0.450606488,0.000018582,0,0,0,0,0,0,0,0,0.45062507
0x4926aAc438AEbB57B89ce156db9cB09B860c62d8,0,0,60.995802107,0,0,0,0,0,0,0,60.995802107
0x1d0f6cc8BfD7E693Cc95f493EECAe7D4b103aeeF,0,0,0,0,0,0,0,0,0,0,0
0x8fd0537c5113Ca3f64379D05eA8a7F5C50465884,0,0.000058257,25.22206915,0,0,0,0,0,0,0,25.222127407
0x324666615044B933dF6162fcB90372283aa74712,0,0.000099924,134.255725165,0,0,0,0,0,0,0,134.255825089
0x81d1849f18b31491adA047AD2776675203D88995,0,0.000084662,1.322600452,0,0,0,0,0,0,0,1.322685114
0xEc4ce883bba511Fd6e2B915E08F1051f43460dfa,0,0.000051601,11.105305857,0,0,0,0,0,0,0,11.105357457999999
0x046cDe42afFac795Ac0FE892750F0D956DD033F7,0,0.000084961,218.193943498,0,0,0,0,0,0,0,218.194028459
0xC8D85dfA20f4569e07D90cAedCD1d0E087Ce7961,0,0.00002253,13.383381583,0,0,0,0,0,0,0,13.383404113000001
0x829a2D64eFe14ABbfb64AA7f82BbF6F2470818bF,0,0.000043525,7.710288377,0,0,0,0,0,0,0,7.710331902
0x3c2d4bD570F5530c739C1F58aA2F087E09027663,0,0.000015159,5.564129713,0,0,0,0,0,0,0,5.564144872
0x9b963B1edfD0902693c0F4d6F5d2D06d0D02EBd3,0,0,2.638341218,0,0,0,0,0,0,0,2.638341218
0xA88Fa4A1A9D3BAD6d5f38D4F2BcE2121F50CF4bE,0,0,17.149217921,0,0,0,0,0,0,0,17.149217921
0xdC49dd8c503E0C703239Eb03F64B5Ba526EDf791,0,0.000002445,20.513234892,0,0,0,0,0,0,0,20.513237337
0xC1A5d78f18ceC84aE0D7516324d7DFf37B44b967,0,0,13.191706093,0,0,0,0,0,0,0,13.191706093
0x6D99232E4496c90BD07603f4A39495f08bae0eD7,0,0,1.319170609,0,0,0,0,0,0,0,1.319170609
0x7a6Db160Adb126378d7e595138eA518249D0Da5C,0,0.000010785,18.775227614,0,0,0,0,0,0,0,18.775238399
0xcD0eE7E45489489F2CB951e7Eba0C2713ed3F0bf,0,0.000077347,4.281236295,0,0,0,0,0,0,0,4.281313642000001
0x47310f467B91814973d9D1B8b84DbbC1E5919C00,0,0.000063545,130.510956983,0,0,0,0,0,0,0,130.511020528
0x7f13abedE16e61D1B245B05d8F21734D908105A4,0,0,0,0,0,0,0,0,0,0,0
0x4679A97f35048E32c8f15Bf4bda51E674979C83f,0,0.000058963,14.87658869,0,0,0,0,0,0,0,14.876647653000001
0xA7058CBfd432090D704a721a4326562b8D8A2F54,0,0.000035864,11.102271765,0,0,0,0,0,0,0,11.102307629
0x3124B25dB44861B56D6FA739bfac00127cfE21cF,0,0.000043128,73.576081151,0,0,0,0,0,0,0,73.576124279
0x1a5Ca06eb912AAb5E63bdb300890838D79203606,0,0.000061428,197.8802085,0,0,0,0,0,0,0,197.88026992800002
0x120100D2aEc776e6EC24648d38f9BCD458bEA052,0,0.000051748,241.464022428,0,0,0,0,0,0,0,241.464074176
0x4e1A6d5059a45F42A44cD2757A05d39a71E5e607,0,0.000018873,1.568493854,0,0,0,0,0,0,0,1.5685127269999999
0xBA6e2E58fa4aeEf590e187049e9B269EdA062E7d,0,0,1.319170609,0,0,0,0,0,0,0,1.319170609
0xf2F38bb9cBe934709C2Ee7D60FD8c3468Eb5a912,0,0.000064044,1.384337637,0,0,0,0,0,0,0,1.384401681
0x75EBf9D53E6E282831B7F2A3B569738f7F6B233f,0,0,0,0,0,0,0,0,0,0,0
0x11e3D1fF30c3839c46C2C2Ed0145768283bBDcA8,0,0,0,0,0,0,0,0,0,0,0
0x0DEBF9bC03370CaDb12da6271b831A73Aca860E9,0,0,0,0,0,0,0,0,0,0,0
0xC555f4Ba3FA6D90126fA88C8b8858a0BA5Ab5360,0,28.220393252,0,0,0,0,0,0,0,0,28.220393252
0xF8e3F11b667a6F12c497ABa0b15A3fE909d8CDc5,0,0.000032257,29.495863322,0,0,0,0,0,0,0,29.495895579000003
0x7f56cA7e116f9B9D2F58B8bA03a45976A5652246,0,0.000054913,2.21501937,0,0,0,0,0,0,0,2.215074283
0x913B1c5751C3bC439EB1dc2e82183d3d3B17a492,0,0,13.191706093,0,0,0,0,0,0,0,13.191706093
0x5930ec8A1E7E5DAA503821A60F5391745c8D0961,0,0.000067993,59.042778548,0,0,0,0,0,0,0,59.042846541
0xEf7f81793EA6D8750034C3a1f99814Df72065081,0,0.000095748,12.333453695,0,0,0,0,0,0,0,12.333549442999999
0x8BAcbD43572B0f713a39371c9A741C128E765F15,0,0.000087823,20.683803652,0,0,0,0,0,0,0,20.683891475000003
0xA2D000B4F7829692aC880e49dC37bF1aeDfE8546,0,0.000084033,4.422255633,0,0,0,0,0,0,0,4.422339666
0x117De37E681C16023dE54905B5ED2465c1fEc646,0,0.000013461,11.789691569,0,0,0,0,0,0,0,11.78970503
0x352512feE25c56a444c2a6656a086f9D37cF46E9,0,0.000088156,234.662510684,0,0,0,0,0,0,0,234.66259884000002
0xd4f2D97a36F6ED9C2925B89Bb1B83Cc6dE113aFd,0,0,0,0,0,0,0,0,0,0,0
0xce4C50Fc8925B0Fce3F844D7192FE51636Dd3f83,0,0.000013595,10.511942917,0,0,0,0,0,0,0,10.511956512000001
0xDe60564A728CD2D826d8dd2EBf246A58dcF26Ef5,0,0.000058243,14.951347769,0,0,0,0,0,0,0,14.951406012
0x5a75ba88b4a44285872e7C351172b7fAC540a6d6,0,0.00008588,150.816818255,0,0,0,0,0,0,0,150.816904135
0x56A580052D40263E7a6D44d32a80589182443330,0,0.00002962,145.169712711,0,0,0,0,0,0,0,145.16974233099998
0x24c559548D422F43d09cDE09aF58c09b150673eD,0,0.000025942,29.870375858,0,0,0,0,0,0,0,29.8704018
0xe52D5328404fE24A18C754d56348493Cb3c9CD39,0,0.000046834,16.705844679,0,0,0,0,0,0,0,16.705891512999997
0xec32a7AC09bcc759f087c8C40c3605523c58b3D6,0,0.000041772,12.602168748,0,0,0,0,0,0,0,12.60221052
0xaF7a9ad9607E9a0392E0c59E40e96c12AB1b9f28,0,0.000027132,45.771130715,0,0,0,0,0,0,0,45.771157847
0x9b302513E10FD8Dc200e980Cd7b15262A4094FBC,0,0.000079167,13.024962928,0,0,0,0,0,0,0,13.025042095000002
0xdF18F4E8069f12DF8f459aC3668Eaa6D245F6fba,0,0.00000772,7.539191949,0,0,0,0,0,0,0,7.539199669
0xe2A7777EBD07C1E145cE600F0891A24365B4302E,0,0.000017275,2.259607336,0,0,0,0,0,0,0,2.259624611
0xBE27B681b6908d3caD000190a444bC05bb54397f,0,0.000635794,74.807526915,0,0,0,0,0,0,0,74.808162709
0x85568e602985Da43b9D125189a3583e02a3e9C4D,0,0.000043348,5.236315816,0,0,0,0,0,0,0,5.2363591640000005
0x078ca8c21cFb6a1f141db3635614EB75aAbb3eC2,0,0.000036414,9.140137401,0,0,0,0,0,0,0,9.140173815
0xaFD71B097813d16B00e0fc79C1D97F32eC46a9eb,0,0.000090792,31.381353874,0,0,0,0,0,0,0,31.381444666
0xefA77C4Af9973cF93F93814Dde8D9F12e3Fb8007,0,0.000015041,123.708126067,0,0,0,0,0,0,0,123.70814110799999
0x0a10fa65b0C352918CE08E80176720F474de197f,0,0.000086455,10.323961105,0,0,0,0,0,0,0,10.32404756
0xaAeEf3AdA332b28c86861Ae7423ED8F079EdFEC5,0,0.000099582,21.568043711,0,0,0,0,0,0,0,21.568143293000002
0x8ed0d09C64be5dD695F3F0bA6FbACFA6af6a25EB,0,0.000092704,12.085845371,0,0,0,0,0,0,0,12.085938075
0x65B4a68dDc2DC21F3BB72f6FA077f50E4a506029,0,0,0,0,0,0,0,0,0,0,0
0xBcA91F44C72BDf61AB159d9fA6D16Eb2e4Ca095e,0,0,0,0,0,0,0,0,0,0,0
0x1c8d68f8713E8fDb5376639338Acd36518E0F4c7,0,0,0,0,0,0,0,0,0,0,0
0xABD7Bae4A5116Dd834c3C76D24023F28C41Ce42F,0,0.000020575,170.293316966,0,0,0,0,0,0,0,170.293337541
0x894aAD9966CD4D85D05A7874c4dEc0C5516D7A50,0,0.000072701,4.654693495,0,0,0,0,0,0,0,4.654766196
0x8a9c1A06a96A20BB9485106C6eb0197C813d7aB1,0,0.00001071,0.211463048,0,0,0,0,0,0,0,0.21147375799999998
0xf888A319e710BB4fD564eA3FD77f6E39bA2C4Aa7,0,0,6.595853046,0,0,0,0,0,0,0,6.595853046
0x18FF7e1ac30a4CD194b815266808526F9384a58D,0,0.000043137,29.065286035,0,0,0,0,0,0,0,29.065329172
0x6e9389f350EBE439eDb4E83BAF66383D2f06d509,0,88.55528104,0,0,0,0,0,0,0,0,88.55528104
0x5f302235EDe72E1413755F0678a70F0598bA15b0,0,0.000042607,6.662471162,0,0,0,0,0,0,0,6.662513769
0xe0C25b4B1e8a1803aBB1aDC5f80EF5753a422328,0,94.669952918,112.317087855,0,0,0,0,0,0,0,206.987040773
0x88EB778397Cd33E61B1592EA5623d1a8EB7F2185,0,0.000003631,1.7513309,0,0,0,0,0,0,0,1.751334531
0x4e5339B34a404CA17008c64Fd1f3446cEA6B1CC3,0,0.000056639,17.618183073,0,0,0,0,0,0,0,17.618239712
0x0ec77D203Bdac33bC0b479418d4319B1e0dcBB39,0,0.000003062,120.602973306,0,0,0,0,0,0,0,120.602976368
0x8c51d50E4178166975131E7ab15A6E877c8d335b,0,0.000017857,29.402334126,0,0,0,0,0,0,0,29.402351983
0x16a8d15B33De7D70FC4179a7179d5a8a28612eC7,0,0.000096072,25.065164997,0,0,0,0,0,0,0,25.065261069
0x05E7fc8cf481b5b0F139607805F0673B275a9b59,0,0,0,0,0,0,0,0,0,0,0
0xDeeb09A858Ba9C1ebBc25923DA2229960d406878,0,0.000094267,309.971454347,0,0,0,0,0,0,0,309.971548614
0x789B6E0Df05FC5D8811d06621F71587f7d596E60,0,0.000073185,51.218899449,0,0,0,0,0,0,0,51.218972633999996
0xAabb539c2655b6D67845625795beCBb2A5CF7c67,0,0.000050152,33.12754001,0,0,0,0,0,0,0,33.127590162
0xBA30a3ec398C7e583C4F10F3cD40CE832e0329cF,0,0.00008289,6.847814633,0,0,0,0,0,0,0,6.847897522999999
0x0D33ec6566FDD5367f629Db22cd0fEA6cc11F7Df,0,0.000036788,7.21731432,0,0,0,0,0,0,0,7.217351108
0x1E53d877d4513dA65FdD97a275f96e6b220Ef1b9,0,5.55e-7,64.275004936,0,0,0,0,0,0,0,64.275005491
0x3E7d81B7B1FAe155201D1A2a6F73b66c97dEde76,0,0.000070349,53.884953382,0,0,0,0,0,0,0,53.885023731
0xA79492a32dDA7c860900498044e15cd4B47482f5,0,0.00003327,27.306567779,0,0,0,0,0,0,0,27.306601049
0xf6a8d68b70703d40aA637c090D659E6AACFaf5e3,0,0.000017404,7.941011317,0,0,0,0,0,0,0,7.941028721
0xC57C1A8f042aE46e2948e6Db059762d60BEA0b79,0,0.000075841,4.204064814,0,0,0,0,0,0,0,4.204140655
0xeAc1C9D65C7797711db6dC02d7fbB71a831e8083,0,0.000049338,69.196830479,0,0,0,0,0,0,0,69.196879817
0xA2708fc79D7318481cF7aD416B4e477fAAf41941,0,0.000024754,23.228219923,0,0,0,0,0,0,0,23.228244677
0xB5aD38785456d77685A8a62b921489bbd4E42F04,0,0.000084698,45.223279161,0,0,0,0,0,0,0,45.223363859
0x17312c56545DDD351F538Ab635E267F827B9A6BE,0,1.000091719,578.203295279,0,0,0,0,0,0,0,579.203386998
0x39145D6bC28c0Aa6B86e592E63676a65Ef15F4a6,0,0.000009349,9.035791005,0,0,0,0,0,0,0,9.035800354000001
0x444291e30e301442c3d59a96EDEFA6B30aB7AB99,0,0.000015346,13.023116089,0,0,0,0,0,0,0,13.023131435
0x96dDF0cb50A0C200f028B11E1e5E0249D7d3f0fA,0,0.000061117,13.564635624,0,0,0,0,0,0,0,13.564696740999999
0xCa4329B5958151421fD40039A7B87367d79932b5,0,0.000050802,13.166773769,0,0,0,0,0,0,0,13.166824571000001
0x7EC5767b4d0Cfd9AaD9B73e369FAe0521dB82d1a,0,0,0,0,0,0,0,0,0,0,0
0xF127c6Ea977aeF74b4894dBcd7Cd3E1A02CE6f35,0,0.000091522,6.535830784,0,0,0,0,0,0,0,6.535922306
0x5ff2DE31059F6924d80fD676B35D59e19cB12efD,0,0.000042378,59.295135885,0,0,0,0,0,0,0,59.295178263000004
0x1a59E17A18A914F64cdD065671730F2Cb1f5a55e,0,0,0,0,0,0,0,0,0,0,0
0xe80B07aB7f216ffE716F35cF47b401b71c826f41,0,0.000010227,26.598173162,0,0,0,0,0,0,0,26.598183389
0x971444Cf745Ab2fD43E810687FF1BDB865547a91,0,0.000074489,16.950155076,0,0,0,0,0,0,0,16.950229565
0xFA5ab30fb0c722De755C903D8131e63210a6d31D,0,0.000039661,94.577673003,0,0,0,0,0,0,0,94.577712664
0x4C0b1dc633ffD1b92e70f33A0e8049Eedc257c48,0,0,0,0,0,0,0,0,0,0,0
0x4D8A1bfcd93916b2B74831160946Fdf2C80FfE40,0,0,0,0,0,0,0,0,0,0,0
0x1D2e8c0Ae6cC67ff84d81242397Eb04d91850b24,0,0,0,0,0,0,0,0,0,0,0
